_id,date,productivity,posture,categories.Software Development,categories.Reference & Learning,categories.Utilities,categories.Uncategorized,categories.Social Networking,categories.News & Opinion,categories.Business,categories.Communication & Scheduling,categories.Design & Composition,usage
5ff7467473ba9d92e5bebb03,2021-01-07T17:35:47.508Z,0.49382716049382713,1.94,221.61666666666667,132.15,32.95,14.65,17.583333333333332,19.533333333333335,1.8333333333333333,2.8833333333333333,0.5,2.6999999999999997
5ff747a46807148505a95c8b,2021-01-07T17:40:51.184Z,1.2049180327868851,1.22,223.25,135.63333333333333,33.03333333333333,14.65,17.883333333333333,19.616666666666667,1.8333333333333333,2.8833333333333333,0.5,4.066666666666666
5ff748d38ad605c65773d6d5,2021-01-07T17:45:54.703Z,1.5780969479353681,-1.43,227.26666666666668,135.85,33.13333333333333,14.65,17.883333333333333,21.3,1.8333333333333333,2.8833333333333333,0.5,9.283333333333333
5ff74a03540a95216418797c,2021-01-07T17:50:58.294Z,1.4605543710021323,-0.37,228.45,135.85,33.15,14.65,17.883333333333333,23.633333333333333,1.8333333333333333,2.8833333333333333,0.5,7.816666666666666
5ff74b948ad605c65775d7d0,2021-01-07T17:57:40.105Z,1.931159420289855,0.2,231.18333333333334,137.26666666666668,33.266666666666666,14.65,17.883333333333333,23.633333333333333,1.8333333333333333,2.8833333333333333,0.5,4.6
5ff74c63540a9521641a3a51,2021-01-07T18:01:06.123Z,1.9878260869565216,-0.35,231.21666666666667,144.63333333333333,33.28333333333333,14.65,17.883333333333333,23.666666666666668,1.8333333333333333,2.8833333333333333,0.5,9.583333333333332
5ff74d912d6550ce2be6fb85,2021-01-07T18:06:09.127Z,0.5585106382978723,-0.14,231.4,144.95,33.4,14.65,18.466666666666665,25.566666666666666,1.8333333333333333,2.8833333333333333,0.5,3.1333333333333337
5ff74ec9c37750cbb184f910,2021-01-07T18:11:12.767Z,0.5754716981132075,2.04,231.53333333333333,146.38333333333333,33.45,15.55,18.466666666666665,27.083333333333332,1.8333333333333333,2.8833333333333333,0.5,1.7666666666666668
5ff74ff1540a9521641cf4d1,2021-01-07T18:16:15.940Z,1.0794979079497908,2.01,231.91666666666666,150.6,33.53333333333333,15.55,18.466666666666665,28.05,1.8333333333333333,2.8833333333333333,0.5,3.9833333333333334
5ff751202d6550ce2be9e19c,2021-01-07T18:21:19.484Z,1.7693836978131212,1.16,231.91666666666666,155.86666666666667,33.53333333333333,15.55,18.466666666666665,28.05,1.8333333333333333,2.8833333333333333,0.5,8.383333333333333
5ff752522d6550ce2beac4be,2021-01-07T18:26:23.599Z,1.8708551483420592,1.04,231.91666666666666,161.51666666666668,33.53333333333333,15.55,18.466666666666665,28.05,1.8333333333333333,2.8833333333333333,0.5,9.55
5ff75380c37750cbb1888860,2021-01-07T18:31:27.135Z,1.8506493506493507,0.6,232.03333333333333,165.81666666666666,33.56666666666667,15.55,18.466666666666665,30.4,1.8333333333333333,2.8833333333333333,0.5,5.133333333333333
5ff754af2c83cdce56a5bfa6,2021-01-07T18:36:30.332Z,1.6685393258426966,-0.28,232.25,169.35,33.733333333333334,15.55,18.466666666666665,32.266666666666666,1.8333333333333333,2.8833333333333333,0.5,5.933333333333334
5ff755de73ba9d92e5ca4e82,2021-01-07T18:41:33.692Z,1.578558225508318,0.69,232.73333333333332,170.01666666666668,33.85,15.55,18.466666666666665,34.083333333333336,1.8333333333333333,2.8833333333333333,0.5,9.016666666666667
5ff75cd42c83cdce56abe202,2021-01-07T19:11:15.924Z,1.4857142857142858,-1.01,236.63333333333333,184.01666666666668,34,15.65,18.783333333333335,36.35,1.8333333333333333,2.8833333333333333,0.5,1.1666666666666665
5ff75e04d9f882e925e9e124,2021-01-07T19:16:19.351Z,1.326241134751773,-1.47,241.18333333333334,184.21666666666667,34.35,15.65,18.783333333333335,37.016666666666666,1.8333333333333333,2.8833333333333333,0.5,2.3499999999999996
5ff75f342c83cdce56ada6b2,2021-01-07T19:21:22.802Z,1.8666666666666667,-1.35,241.31666666666666,189.86666666666667,34.38333333333333,15.65,18.783333333333335,37.016666666666666,1.8333333333333333,2.8833333333333333,0.5,7.75
5ff7606373ba9d92e5d22a7a,2021-01-07T19:26:26.786Z,0.6833333333333333,0.56,241.81666666666666,191.03333333333333,34.6,15.65,18.783333333333335,39.983333333333334,1.8333333333333333,2.8833333333333333,0.5,4
5ff76194d9f882e925ec7ca4,2021-01-07T19:31:30.069Z,-1.5279503105590062,0.85,242,191.06666666666666,34.6,15.65,19.183333333333334,39.983333333333334,1.8333333333333333,2.8833333333333333,0.5,2.6833333333333336
5ff762c32c83cdce56b03fad,2021-01-07T19:36:34.315Z,0,0.41,242.85,191.46666666666667,34.6,16.466666666666665,19.55,41.25,1.8333333333333333,4.516666666666667,0.5,3.783333333333333
5ff763f22c83cdce56b11e5e,2021-01-07T19:41:37.130Z,0.9227053140096618,1.14,245.35,191.88333333333333,34.85,16.5,19.55,42.36666666666667,1.8333333333333333,4.516666666666667,0.75,3.45
5ff7652173ba9d92e5d5aaad,2021-01-07T19:46:41.074Z,1.6712328767123288,-0.08,247.56666666666666,194.1,35.666666666666664,16.5,19.55,44.483333333333334,1.8333333333333333,4.516666666666667,0.75,2.4333333333333336
5ff76654540a9521642dbae1,2021-01-07T19:51:44.288Z,1.6056782334384858,0.41,247.71666666666667,195.38333333333333,37.083333333333336,16.5,19.55,44.483333333333334,1.8333333333333333,4.516666666666667,0.75,5.283333333333333
5ff767802c83cdce56b3c993,2021-01-07T19:56:48.082Z,1.141643059490085,0.04,250.38333333333333,196.33333333333334,37.1,18.7,19.55,44.53333333333333,1.8333333333333333,4.516666666666667,0.75,5.883333333333334
5ff768b12c83cdce56b4aeb4,2021-01-07T20:01:51.743Z,1.2,0.58,253.88333333333333,198.23333333333332,37.266666666666666,18.833333333333332,19.55,44.95,1.8333333333333333,4.516666666666667,0.75,0.9166666666666667
5ff769e02d6550ce2bfc532a,2021-01-07T20:06:55.270Z,1.5610859728506787,-0.17,255.98333333333332,198.68333333333334,37.483333333333334,18.833333333333332,19.55,44.95,1.8333333333333333,4.516666666666667,0.75,3.683333333333333
5ff76b11540a952164314f43,2021-01-07T20:11:58.835Z,0.5408163265306123,0.19,256.76666666666665,199.65,40.3,19.116666666666667,19.55,44.95,1.8333333333333333,4.516666666666667,0.75,4.9
5ff76c3f8ad605c6578e5b48,2021-01-07T20:17:02.594Z,1.489795918367347,0.24,257.8,200.73333333333332,43.46666666666667,19.45,19.55,44.95,1.8333333333333333,4.516666666666667,0.75,0.8166666666666667
5ff76d6f6807148505c5b0ff,2021-01-07T20:22:06.910Z,0.30303030303030304,1.31,257.8,202.21666666666667,43.833333333333336,19.833333333333332,19.55,44.95,1.8333333333333333,4.516666666666667,0.75,3.8499999999999996
5ff82fabef11e620e8c947c7,2021-01-08T10:10:50.629Z,1.6415094339622642,-2.1,15.8,8.65,1.3,0.4166666666666667,,,0.48333333333333334,0.21666666666666667,,0.8833333333333334
5ff830dabbc3ab1956f963ad,2021-01-08T10:15:53.881Z,1.8019323671497585,-0.16,19.333333333333332,8.916666666666666,4.533333333333333,0.43333333333333335,,0.5,0.55,0.21666666666666667,,3.45
5ff8320aef11e620e8cacb2a,2021-01-08T10:20:57.247Z,0.43703703703703706,-0.32,21.283333333333335,10.3,4.533333333333333,0.43333333333333335,1.7333333333333334,0.5,1.45,0.21666666666666667,,4.5
5ff8346a6c4b53e874ba03b7,2021-01-08T10:31:04.451Z,0.7041420118343196,2.77,26.866666666666667,10.55,4.883333333333334,1.4333333333333333,1.8166666666666667,0.5,1.8833333333333333,0.8666666666666667,,2.8166666666666664
5ff83599291706c5ea92b7fd,2021-01-08T10:36:08.459Z,0.6970802919708029,0.58,27.75,14.633333333333333,4.883333333333334,1.45,2.7,0.5166666666666667,1.9666666666666666,1.6,,4.566666666666666
5ff836c86c4b53e874bb7802,2021-01-08T10:41:11.782Z,1.8099173553719008,0.6,29.233333333333334,15.466666666666667,4.883333333333334,1.5,2.7,0.5166666666666667,1.9833333333333334,1.6,,2.0166666666666666
5ff837f74c5c7ee4a27e60d4,2021-01-08T10:46:15.102Z,1.3434782608695652,1.25,32.11666666666667,15.833333333333334,4.883333333333334,4.85,2.7,0.5166666666666667,1.9833333333333334,1.6,,3.833333333333333
5ff839277d053107ea19252d,2021-01-08T10:51:19.037Z,1.57679180887372,-0.26,36.65,16.6,5.016666666666667,5.3,2.7,0.5166666666666667,1.9833333333333334,1.6,,4.883333333333334
5ff83a574c5c7ee4a27fdabb,2021-01-08T10:56:22.963Z,0.21666666666666,-0.5,39.333333333333336,16.766666666666666,5.15,5.95,4.883333333333334,0.5166666666666667,1.9833333333333334,1.65,,1
5ff83b86291706c5ea966ea3,2021-01-08T11:01:25.679Z,1.4577777777777778,0.99,39.333333333333336,19.9,5.2,5.95,4.883333333333334,0.5166666666666667,1.9833333333333334,1.65,,3.75
5ff83cb57d053107ea1b6f21,2021-01-08T11:06:29.286Z,1.0845588235294117,0.31,42.833333333333336,20.9,5.416666666666667,6.333333333333333,4.883333333333334,1.25,2.033333333333333,1.65,,4.533333333333333
5ff83de56fa845e304bfd41d,2021-01-08T11:11:32.845Z,1.4124293785310735,-0.2,44.2,20.9,5.8,6.333333333333333,4.883333333333334,1.25,2.8666666666666667,1.65,,2.95
5ff83f1531e90db8108a3651,2021-01-08T11:16:36.946Z,1.355,-0.72,44.75,23.4,8.4,6.55,4.883333333333334,1.2666666666666666,3.0166666666666666,1.65,,3.333333333333333
5ff84045bbc3ab19560339fe,2021-01-08T11:21:40.145Z,1.5155038759689923,-0.96,47.75,25.266666666666666,8.916666666666666,6.55,4.883333333333334,1.5833333333333333,3.0166666666666666,1.65,,4.3
5ff8417431e90db8108bb1ac,2021-01-08T11:26:43.983Z,0.9591836734693877,1.42,49.68333333333333,25.266666666666666,8.916666666666666,6.55,4.883333333333334,1.7166666666666666,3.0166666666666666,1.65,,2.45
5ff842a36fa845e304c2d7d5,2021-01-08T11:31:47.277Z,1.2180094786729858,-0.62,51.11666666666667,30.266666666666666,9,6.616666666666666,4.883333333333334,2.25,3.0166666666666666,1.65,,3.5166666666666666
5ff843d3ef11e620e8d6158d,2021-01-08T11:36:50.780Z,0.6627450980392157,-0.52,51.11666666666667,30.266666666666666,9,6.616666666666666,4.883333333333334,2.25,3.0166666666666666,1.65,,4.25
5ff845037d053107ea20d5e1,2021-01-08T11:41:54.385Z,0.5526315789473685,-1.07,52.86666666666667,32,9.016666666666667,6.65,4.883333333333334,2.4,3.0166666666666666,1.65,,0.6333333333333333
5ff846326fa845e304c51f25,2021-01-08T11:46:57.791Z,1.7236180904522613,-0.36,55.55,32,9.016666666666667,6.65,4.883333333333334,2.4,3.0166666666666666,1.65,,3.3166666666666664
5ff847624c5c7ee4a2886063,2021-01-08T11:52:01.628Z,1.850187265917603,-0.94,61.03333333333333,32.46666666666667,9.016666666666667,6.65,4.883333333333334,2.4,3.0166666666666666,1.65,,4.45
5ff848926fa845e304c69914,2021-01-08T11:57:04.986Z,1.7366863905325445,-1.04,66.58333333333333,32.8,9.016666666666667,6.65,4.883333333333334,2.8,3.0166666666666666,1.65,,5.633333333333333
5ff849c04c5c7ee4a289efb4,2021-01-08T12:02:08.602Z,1.8291746641074855,-1.39,69.63333333333334,32.8,9.016666666666667,6.65,4.883333333333334,2.8,3.0166666666666666,1.65,,8.683333333333334
5ff84af16c4b53e874c86239,2021-01-08T12:07:12.091Z,1.8076285240464345,-0.23,74.01666666666667,32.8,10.666666666666666,6.65,4.883333333333334,2.8,3.0166666666666666,1.65,,10.049999999999999
5ff84c23291706c5eaa173cf,2021-01-08T12:12:16.041Z,1.8838526912181304,-0.8,78.18333333333334,34.13333333333333,11.133333333333333,6.666666666666667,4.883333333333334,2.8,3.0166666666666666,1.65,,5.883333333333333
5ff84d4f6c4b53e874c9f47a,2021-01-08T12:17:19.208Z,1.8309859154929577,-0.85,79.23333333333333,34.5,11.133333333333333,6.7,4.883333333333334,2.8,3.0166666666666666,1.65,,2.3666666666666663
5ff85174291706c5eaa4fcf5,2021-01-08T12:34:59.922Z,1.2903225806451613,3.94,92.28333333333333,38.583333333333336,11.383333333333333,7.033333333333333,4.883333333333334,2.8,3.0166666666666666,1.65,,5.166666666666667
5ff852a46fa845e304cd3073,2021-01-08T12:40:03.623Z,1.8146067415730338,0.86,99.4,38.78333333333333,11.6,7.033333333333333,4.883333333333334,2.8,3.0166666666666666,1.65,,2.966666666666667
5ff853d36fa845e304ce0738,2021-01-08T12:45:06.919Z,1.8451882845188285,-0.4,100.35,38.85,11.6,7.033333333333333,4.883333333333334,2.8,3.0166666666666666,1.65,,3.9833333333333334
5ff8563231e90db810995600,2021-01-08T12:55:14.082Z,1.6686746987951808,0.1,107.83333333333333,40.766666666666666,11.7,7.05,4.883333333333334,2.816666666666667,3.0166666666666666,4.783333333333333,,2.7666666666666666
5ff857647d053107ea2d05d1,2021-01-08T13:00:18.084Z,1.4720496894409938,-0.09,113.35,41.4,11.7,7.066666666666666,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,5.366666666666667
5ff89ce96fa845e30401a487,2021-01-08T17:56:57.507Z,1.6682464454976302,0.84,117.01666666666667,42.05,12.533333333333333,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,3.5166666666666666
5ff89e19ef11e620e8155395,2021-01-08T18:02:01.102Z,1.9005376344086022,0.49,122.8,42.1,12.816666666666666,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,6.2
5ff89f49bbc3ab1956456f6c,2021-01-08T18:07:04.577Z,1.8666666666666667,0.64,126,42.11666666666667,12.816666666666666,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,4.75
5ff8a07abbc3ab19564662ed,2021-01-08T18:12:08.529Z,1.8640776699029127,2.08,131.23333333333332,42.38333333333333,13.05,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,5.15
5ff8a1ab6c4b53e874056e5a,2021-01-08T18:17:11.690Z,1.7435233160621761,2.47,135.7,44.083333333333336,13.15,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,6.433333333333334
5ff8a2d8ef11e620e818ef5f,2021-01-08T18:22:15.425Z,1.6484098939929328,0.61,136.98333333333332,45.78333333333333,13.166666666666666,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,9.433333333333334
5ff8a407ef11e620e819d77c,2021-01-08T18:27:18.991Z,1.6768953068592058,1.58,141.2,46.35,13.166666666666666,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,9.233333333333334
5ff8a537ef11e620e81aba38,2021-01-08T18:32:22.852Z,1.7956349206349207,2.4,144.18333333333334,47.516666666666666,13.183333333333334,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,8.4
5ff8a6676c4b53e87408f72c,2021-01-08T18:37:26.459Z,1.8355263157894737,1.14,148.23333333333332,47.61666666666667,13.2,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,7.6
5ff8a7967d053107ea66b814,2021-01-08T18:42:29.720Z,1.705128205128205,-0.32,153.48333333333332,48.3,13.466666666666667,7.5,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,3.9
5ff8a8c66c4b53e8740ab78f,2021-01-08T18:47:33.959Z,1.2580645161290323,2.69,157.26666666666668,49.016666666666666,13.55,9.633333333333333,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,1.0333333333333332
5ff8ab25bbc3ab19564e4fa1,2021-01-08T18:57:40.853Z,1.786833855799373,4.77,165.38333333333333,49.85,13.666666666666666,10.283333333333333,4.883333333333334,2.816666666666667,3.0166666666666666,6.183333333333334,,5.316666666666667
5ff8ac5531e90db810d71387,2021-01-08T19:02:44.710Z,1.7818181818181817,-0.7,170.7,49.9,13.733333333333333,10.3,4.9,2.816666666666667,3.0166666666666666,6.2,,0.9166666666666667
5ff8ad8431e90db810d7f828,2021-01-08T19:07:48.221Z,0.5296296296296297,-2.22,170.81666666666666,51.81666666666667,13.766666666666667,10.316666666666666,6.516666666666667,2.816666666666667,3.0166666666666666,6.2,,4.5
5ff8aec9ef11e620e821df68,2021-01-08T19:13:12.664Z,1.803986710963455,-0.14,175.38333333333333,52.43333333333333,14.033333333333333,10.316666666666666,6.516666666666667,2.816666666666667,3.0166666666666666,6.2,,5.016666666666667
5ff8b0137d053107ea6d38c4,2021-01-08T19:18:40.314Z,1.84149855907781,-1.19,180.25,53.35,14.033333333333333,10.316666666666666,6.516666666666667,2.816666666666667,3.0166666666666666,6.2,,5.783333333333333
5ff8b12d4c5c7ee4a2d3f153,2021-01-08T19:23:19.867Z,1.8819742489270386,-1.64,182.23333333333332,53.35,14.033333333333333,10.316666666666666,6.516666666666667,2.816666666666667,3.0166666666666666,6.2,,7.766666666666666
5ff8b2586fa845e30411e9be,2021-01-08T19:28:23.671Z,1.9484848484848485,-0.67,189.56666666666666,53.5,14.033333333333333,10.316666666666666,6.516666666666667,2.816666666666667,3.0166666666666666,6.2,,5.5
5ff8b38831e90db810dc8e04,2021-01-08T19:33:27.375Z,0.7916666666666666,-1.35,190.05,54.65,14.316666666666666,14.45,6.516666666666667,2.816666666666667,3.0166666666666666,6.383333333333334,,2
5ff8b4b8ef11e620e826653a,2021-01-08T19:38:31.269Z,1.1168831168831168,3.1,190.95,55.416666666666664,14.366666666666667,15.016666666666667,6.516666666666667,2.816666666666667,3.0166666666666666,7.233333333333333,,5.133333333333334
5ff8b5e76c4b53e87414a380,2021-01-08T19:43:34.326Z,0.7129629629629629,1.39,193.15,55.416666666666664,14.366666666666667,17.383333333333333,6.516666666666667,2.816666666666667,3.0166666666666666,7.233333333333333,,7.199999999999999
5ff8b716291706c5eaee8ef2,2021-01-08T19:48:37.839Z,1.2727272727272727,-0.12,194.58333333333334,56.65,14.516666666666667,21.966666666666665,6.516666666666667,2.816666666666667,3.0166666666666666,7.233333333333333,,2.3833333333333333
5ff8b84631e90db810e016b4,2021-01-08T19:53:41.448Z,1.0387596899224807,-0.76,196.01666666666668,58.583333333333336,14.683333333333334,22.333333333333332,7.933333333333334,2.85,3.0166666666666666,7.233333333333333,,2.15
5ff8b9764c5c7ee4a2da2861,2021-01-08T19:58:44.971Z,1.0387596899224807,0.04,196.01666666666668,58.583333333333336,14.683333333333334,22.333333333333332,7.933333333333334,2.85,3.0166666666666666,7.233333333333333,,2.15
5ff8bba97d053107ea75ff2d,2021-01-08T20:08:08.901Z,1.5434027777777777,1.33,199.28333333333333,63.833333333333336,14.683333333333334,22.333333333333332,11.85,2.85,3.0166666666666666,7.233333333333333,,9.6
5ff8bcdbbbc3ab19565bdef3,2021-01-08T20:13:13.014Z,1.9345794392523366,-0.33,202.83333333333334,65.85,14.833333333333334,22.333333333333332,11.85,2.85,3.0166666666666666,7.233333333333333,,5.35
5ff8be0831e90db810e46f01,2021-01-08T20:18:15.867Z,1.9612546125461254,-1.43,203.93333333333334,68.43333333333334,14.833333333333334,22.333333333333332,11.85,2.85,3.0166666666666666,7.233333333333333,,9.033333333333333
5ff8bf386fa845e3041ba009,2021-01-08T20:23:19.840Z,1.8841463414634145,-1.64,205.21666666666667,74.28333333333333,16.116666666666667,22.466666666666665,11.85,2.8666666666666667,3.0166666666666666,7.233333333333333,,2.7333333333333334
5ff8c069291706c5eaf59d98,2021-01-08T20:28:24.635Z,1.9738372093023255,-1.45,205.26666666666668,76.13333333333334,17.116666666666667,22.466666666666665,11.85,2.8666666666666667,3.2,7.233333333333333,,5.733333333333333
5ff8c1977d053107ea7a6b7f,2021-01-08T20:33:27.092Z,1.9779411764705883,-0.75,206.6,80.63333333333334,17.116666666666667,22.466666666666665,11.85,2.8666666666666667,3.3,7.233333333333333,,6.8
5ff8c2c76c4b53e8741e4d27,2021-01-08T20:38:30.839Z,1.9845626072041167,-1.91,207.2,82.95,17.116666666666667,22.466666666666665,11.85,2.8666666666666667,3.3,7.233333333333333,,9.716666666666669
5ff8c3f67d053107ea7c3fd8,2021-01-08T20:43:33.601Z,1.7564469914040115,0.21,208.43333333333334,87.43333333333334,17.133333333333333,22.783333333333335,11.85,2.8833333333333333,3.3666666666666667,7.233333333333333,,5.816666666666666
5ff8c5266fa845e304202485,2021-01-08T20:48:37.418Z,1.8488063660477454,1.1,211.15,89.91666666666667,17.283333333333335,22.8,11.85,2.8833333333333333,3.3666666666666667,7.316666666666666,,6.283333333333333
5ff8c656291706c5eafa2a24,2021-01-08T20:53:41.307Z,1.9831223628691983,0.43,212.4,95.13333333333334,17.383333333333333,22.8,11.85,2.8833333333333333,3.3666666666666667,7.316666666666666,,7.9
5ff8c78531e90db810eb8b0d,2021-01-08T20:58:44.919Z,1.973856209150327,-0.39,214.13333333333333,95.48333333333333,17.383333333333333,22.8,11.85,2.8833333333333333,3.3666666666666667,7.316666666666666,,5.1
5ff8c8b47d053107ea7fc4f8,2021-01-08T21:03:48.341Z,1.921921921921922,-1.17,218.6,96.43333333333334,17.5,22.8,11.85,2.8833333333333333,3.3666666666666667,7.316666666666666,,5.550000000000001
5ff8c9e46fa845e30423a840,2021-01-08T21:08:51.876Z,1.723756906077348,-0.99,219.81666666666666,102.25,17.7,22.8,11.85,2.8833333333333333,3.45,7.316666666666666,,3.016666666666667
5ff8ccd97d053107ea82d95c,2021-01-08T21:21:29.245Z,1.968013468013468,2.4,226.13333333333333,107.43333333333334,17.766666666666666,22.8,11.85,2.8833333333333333,3.7666666666666666,7.316666666666666,,9.9
5ff8ce0a6c4b53e87426c29a,2021-01-08T21:26:32.801Z,1.9467787114845938,2.91,226.36666666666667,108.23333333333333,17.766666666666666,22.8,11.85,2.8833333333333333,3.7666666666666666,7.316666666666666,,5.95
5ff8cf38bbc3ab195669a19d,2021-01-08T21:31:36.394Z,1.951851851851852,0.26,228.11666666666667,114.53333333333333,17.766666666666666,22.8,11.85,2.8833333333333333,3.7666666666666666,7.316666666666666,,9
5ff8d0687d053107ea85859b,2021-01-08T21:36:39.860Z,1.7524752475247525,-1.64,229.33333333333334,118.03333333333333,17.85,22.9,11.85,2.9,3.933333333333333,8.233333333333333,,5.05
5ff8d1984c5c7ee4a2ec312f,2021-01-08T21:41:43.374Z,1.8443983402489628,-0.69,229.66666666666666,120.61666666666666,17.85,22.9,11.85,2.9,4,8.233333333333333,,8.033333333333333
5ff8d2ca6c4b53e8742a3fe8,2021-01-08T21:46:47.715Z,1.8737373737373737,-1.31,231.06666666666666,124.95,17.85,22.9,11.85,2.9,4,8.233333333333333,,9.9
5ff8d3f77d053107ea8814c9,2021-01-08T21:51:50.621Z,1.9842657342657342,-1.04,232.06666666666666,129.66666666666666,17.85,22.916666666666668,11.85,2.9,4,8.233333333333333,,9.533333333333335
5ff8d52731e90db810f59e87,2021-01-08T21:56:54.277Z,1.9785202863961815,-0.78,233.23333333333332,130.95,17.85,22.916666666666668,11.85,2.9,4,8.233333333333333,,6.9833333333333325
5ff8d6576c4b53e8742cddd2,2021-01-08T22:01:57.779Z,1.78419452887538,-0.32,233.86666666666667,132.68333333333334,17.85,22.916666666666668,11.85,2.9,4,9.333333333333334,,5.483333333333333
5ff8d78831e90db810f7733f,2021-01-08T22:07:02.828Z,1.8078947368421052,-0.58,235.13333333333333,137.51666666666668,17.85,22.95,11.85,2.9,4,9.333333333333334,,6.333333333333334
5ff8d8b6ef11e620e8415499,2021-01-08T22:12:05.089Z,1.9481268011527377,0,236.86666666666667,141.36666666666667,17.85,22.95,11.85,2.9,4,9.333333333333334,,5.783333333333333
5ff8e144bbc3ab195676d44e,2021-01-08T22:48:35.671Z,1.696551724137931,0.68,248.88333333333333,165.26666666666668,17.866666666666667,23.2,11.85,2.9,4,9.333333333333334,,2.4166666666666665
5ff8e273291706c5ea0edd88,2021-01-08T22:53:39.128Z,1.8955696202531647,-0.11,250.91666666666666,166.45,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,5.2666666666666675
5ff8e3f76c4b53e87436cca1,2021-01-08T23:00:05.586Z,1.7493112947658402,0.53,252.83333333333334,170.26666666666668,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,6.05
5ff8e5256c4b53e874379f15,2021-01-08T23:05:08.411Z,1.7493112947658402,-0.07,252.83333333333334,170.26666666666668,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,6.05
5ff8e654bbc3ab19567a57e6,2021-01-08T23:10:12.471Z,1.7493112947658402,0.97,252.83333333333334,170.26666666666668,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,6.05
5ff8e7844c5c7ee4a2fbc29a,2021-01-08T23:15:15.396Z,1.7493112947658402,0.39,252.83333333333334,170.26666666666668,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,6.05
5ff8e8b3bbc3ab19567be990,2021-01-08T23:20:19.429Z,1.7493112947658402,0.36,252.83333333333334,170.26666666666668,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,6.05
5ff8e9e2bbc3ab19567cb1fa,2021-01-08T23:25:22.328Z,1.7493112947658402,-0.91,252.83333333333334,170.26666666666668,17.866666666666667,23.216666666666665,11.85,2.9,4,9.333333333333334,,6.05
